author_id,author_name,cited_by
6354,Michelle R. Nelson,5110
6355,Portia S. Dyrenforth,800
6356,Vivek Babu Kandimalla,1009
6357,Ioannis Kaplanis,84
6358,Seng W. Loke,5819
6359,Charles Spillane,6031
6360,Tegan Emerson,146
6361,Grace Tzun-Wen Shaw,84
6362,Mica Estrada,1236
6363,Jaime Goode,508
6364,Philippe Destatte,189
6365,Dr. Saif Ur Rehman Khan,238
6366,Chang Su Lee,15257
6367,Bernardo Toninho,663
6368,Stéphane Skouloubris,1269
6369,Marc D Rudolph,297
6370,Pervaiz Khalid Ahmed,14118
6371,Xiaoyuan (Shawn) Chen,61111
6372,Thomas W. Hussey,1177
6373,Mohammad Reza Kanani,429
6374,Seon Hee Chang,12996
6375,bornali boruah,128
6376,Vincent Perron,172
6377,Dongyang Kang,267
6378,Junsang Doh,1589
6379,Frank Leigh Lu,1706
6380,Jeff Dusek,7005
6381,Ivo Nischang,1451
6382,Penny Morgan Overgaard,22
6383,David N. Thomas,10124
6384,regina barros guimaraes,374
6385,Paulo Roberto de Aguiar,1634
6386,Mary Gagen,1970
6387,Iti Mathur,353
6388,Csaba BEKES,407
6389,María Soledad Orellano,24
6390,Scott A McDonald,3265
6391,Vanessa Souza-Mello,992
6392,David Bartee,75
6393,khaled Mohamed Hassanein,377
6394,Paolo Dubini,203
6395,Cláudia Maria Simões Martinez,27430
6396,Jadel Muller Kratz,686
6397,Darren A. Natale,25420
6398,Fabrizio Ginaldi,60
6399,Xianghua Wang,270
6400,Larry Hawk,5580
6401,Scott G. Ghiocel,400
6402,Mónica Moraes R.,1364
6403,Mariana Figueredo Alves,907
6404,Bingjun Sun,346
6405,azam haddadi kohsar,328
6406,Kaveh Khalili-Damghani,1750
6407,Tobias Ackels,194
6408,Valéria  Gomes Costa,80
6409,Karolina Olszewska,1
6410,Tam  N. Nguyen,1419
6411,Mike Peters,2902
6412,Neda Rezaee,925
6413,Seema Lakhanpal Joshi,195
6414,Patrick J. O'Brien,6550
6415,Lingjie Duan,2666
6416,Yogendra Patil,161
6417,Tara J. Troy,2567
6418,Si-Min Lin,582
6419,Swapan Kumar Pradhan,3337
6420,John B. Cole,4224
6421,Eun Ha Baeg,669
6422,Mang I Vai,1814
6423,Claudia Lilián Ramírez,29
6424,Doug Raines,2507
6425,Christian Honey,195
6426,Emerson Murphy-Hill,3189
6427,Jin-Xun Liu(刘进勋),990
6428,Efrat Shawat Avraham,108
6429,Maria Helguera,294
6430,Subhadip Senapati,152
6431,William S Rowe,500
6432,Ji-Ming Song,2408
6433,Farzin G. Golzar,60
6434,Allison R. Love,106
6435,Tarek Attia Abdelrahman,1
6436,Yi-Hong Zhang,9415
6437,Elisabetta Marini,1443
6438,Tsunenori Inakura,856
6439,Christopher Mei,1885
6440,Valentina Ceccarelli,29
6441,ayse arzu yigit,150
6442,Robert M Bowen,6375
6443,Frank W. Stahnisch,646
6444,Sedighe Kahrizi,299
6445,Edward Cook,38720
6446,Sung-Kyun Jung,1066
6447,Maria Fatima Pinho de Oliveira,30
6448,Jennifer Morris,1097
6449,Sebastian Giron Garcia,212
6450,"Niels Daugbjerg, PhD",3929
6451,Loretta Norton,751
6452,Santhosh Narendhiran,45
6453,Bruce Petrie,1386
6454,BIN RAO,490
6455,Eun-Young Kim,2386
6456,Derek McColl,374
6457,Dr. Mayra Castro,141
6458,Pham Thai Son,13
6459,baoyan liu,210
6460,Keith Arora-Williams,3
6461,K. Rajender Reddy,61100
6462,Padmini Gudipudi,72
6463,Dr. Malte Kokoschka,446
6464,José Matías Rivero,283
6465,Bhakti Hansoti,580
6466,Zhi John Lu,12933
6467,Prof. Dr. Hüseyin Arıkan NEÜ,301
6468,Mayra Ruiz Castro,112
6469,Victor Medina,1730
6470,karin alvarez,2
6471,Andrzej Miniewicz,3227
6472,Nuno Saraiva,311
6473,Guillaume Gbikpi-Benissan,56
6474,Edward W. Mclaughlin,2750
6475,christian Conrad,1920
6476,Alfred Adams,5611
6477,Eli Cohen,1522
6478,GOUDOT Alice,195
6479,Sunday Adebusoye,1297
6480,Deepa Dumbre,884
6481,Sang Yoon (Tim) Lee,134
6482,June-Key Chung,15533
6483,Nadezhda Erdakova,51
6484,Tobias Knedlik,356
6485,Andreas Heinz,41147
6486,Oliver Wang,3083
6487,Julia Rosa de Rezende,323
6488,Ivan Rech,3929
6489,Franz Rottensteiner,4494
6490,Stefan Palan,552
6491,Mahmood Alimohammadi,1786
6492,ZEYNEP ŞENER BAHÇE,8
6493,Stephan Krenn,1064
6494,H. Richard Friman,1201
6495,Ronald H. Gray,27246
6496,Joon Sue Lee,1823
6497,María Eugenia González Portal,1467
6498,Angela Maria Farah,6
6499,Enes Emre Başar,33
6500,MERİÇ BAKİLER,209
6501,Recep Erol Sezer Or Erol Sezer,513
6502,Fabio Bueno dos Reis Junior,2997
6503,Robert Bliss,4950
6504,Hyo Sang Lee,684
6505,Shanglin Xiao,3
6506,Mark Levene,7322
6507,Guillaume Chabot-Couture,469
6508,Robert L. Unckless,1410
6509,Nathalie Peutz,1238
6510,Ana Claudia Vieira Cardoso,423
6511,layla k younis,82
6512,Shou-Heng Liu,2008
6513,Gabriela Guillena,4550
6514,Fida Adely,343
6515,Chuen-Tsai Sun,131053
6516,Lynn Bar-On,517
6517,Prof Yan Li,54863
6518,Markus Raab,4392
6519,Melike Sakin Yilmazer,343
6520,Fusun Saygili,531
6521,Manfred Fink,629
6522,Seungmin Jeong,267
6523,Tan Yang,143
6524,Francesca De Petrillo,157
6525,John-Peter Ganda Mall,8
6526,Bruno Paulucci,239
6527,Zijian Dai,24
6528,"Magaly Ramirez, Ph.D.",1307
6529,Jannetta S. Steyn,100
6530,Yi-Hsin Chen,470
6531,Francesca Mancarella,368
6532,Salim Virani,52632
6533,Andrew Pollock,866
6534,Sylvia Heredia,903
6535,Kelly Paulson,2669
6536,Gina Serignese Woodall,258
6537,patrícia alves ferreira,287
6538,Biron David G.,2377
6539,Angela MAUCERI,2004
6540,Wei-Yen Hsu,1192
6541,Shu-Han Erica Yu,205
6542,Michelle Craske,39884
6543,Joelle Mbatchou,610
6544,Miguel A. Barboza,1463
6545,Yi-Yung Hung,333
6546,Chad R. Farrell,1444
6547,Francisco Carro,324
6548,Silvia Bolado,1607
6549,Edward Marcantonio,24026
6550,Mauro Mezzina,389
6551,Baomin Dai (代宝民),307
6552,Yu-Fei Song,8240
6553,Edwina Jane Wright,2580
6554,Mounir El Achaby,1521
6555,Rawi Ramautar,2486
6556,Abdus Salam Sarkar,39
6557,Horacio Simón Ivancich,187
6558,Richard A. Lewis,2898
6559,Makoto P. Kato,627
6560,Hanadi Sleiman,6496
6561,Zara Daghbashyan,132
6562,Maria de Lourdes (Marilu) Melo Zurita,137
6563,Martin S Llewellyn,3577
6564,Nona Abolhassani,473
6565,Timothy N Rubin,405
6566,Anna-Liisa Sarasoja,851
6567,Chang-Hwan Son,391
6568,Abdalla Al smadi,38
6569,Joelma de Moura Ferreira,3
6570,William B Kuhn,1890
6571,David Avelar,192
6572,Piotr Romaniuk,140
6573,Matthew A Mulvey,7589
6574,Robert V. Kozinets,25788
6575,Vadim Bakalin,1771
6576,Samaneh Sharifi Golru,204
6577,JULIANO SMANIOTO BARIN,2230
6578,Mohammad Mortazavi-Naeini,239
6579,Rachel Somerville,32266
6580,Andrew Gow,10867
6581,Helen Hong Yang,70
6582,shi lina,382
6583,Mahama Aziz Traore,174
6584,diana cash,1279
6585,Srinath Ekkad,6915
6586,andrey rzhetsky,14274
6587,Miguel Angel Javaloyes,503
6588,Reinaldo Atencio,1683
6589,"Mosquera-Vazquez, Sandra",612
6590,Javier Pérez de la Cruz,419
6591,Daniel Fernández Bergés,6340
6592,Daniel Fernandez-Lanvin,180
6593,"Ossama E. Ramadan, PhD, PE, ENV SP, PMP",30
6594,Dionisios G. Vlachos,22117
6595,Jarrod Dumpe,49
6596,Na Young Ha,1117
6597,Pratyay Konar,370
6598,Wurong  Yu,863
6599,Azhar Mahmood Merican,1262
6600,Narsireddy Amreddy,284
6601,Mounika Movva,76
6602,Marcin janicki,928
6603,Simona Cabuz,5
6604,Leigh Carmody,543
6605,Wonjoon Goo,23
6606,J. Todd McDonald,557
6607,Xiaoxin Ren,119
6608,Małgorzata Gonera,446
6609,Francois Vernay,1019
6610,Fernando Antonio D Alessio Ipinza,1849
6611,Mariusz Lamentowicz,3363
6612,Kourosh Mohammadi,939
6613,Jisu Han,43
6614,Rosaria Lauceri,2079
6615,Daniel L. Distel,6185
6616,Alireza Afshari,1681
6617,Jordi Morató,1572
6618,Michael H Picard,25873
6619,Nandakumar Krishnadas,842
6620,Melissa L. Cox,437
6621,Michel Picard,2576
6622,"Eng. Otniel Portillo Rodríguez, Ph. D.",223
6623,David Johnson,36800
6624,Thomas O'Donnell,1668
6625,Khansaa Hussein,424
6626,Bilal Çetin,26
6627,shikha srivastava,448
6628,Gagan Goel,1182
6629,Jinfeng Han,129
6630,mark bilsky,10172
6631,Brynn (Livesay) Olden,62
6632,Melanie Stefan,939
6633,Iman Mohagheghian,160
6634,Dong-Myung Suh,137
6635,Francois-Marie Breon,18298
6636,LI-YU LEE,4399
6637,Roland Stote,13999
6638,Thomas Berg Hasper,88
6639,John Shelley,4892
6640,Garrett K Fink,3
6641,John R de Bruyn,3157
6642,Yi-Ju Tseng,162
6643,Dnyanada Salvi,6
6644,Matthias Langensiepen,499
6645,Kyra Clarke,29
6646,Maretno Agus Harjoto,2651
6647,Valentina Hernandez,196
6648,Zhihong Zhang,412
6649,Howard C. Howland,12867
6650,Yuya O Nakagawa,67
6651,Anniek De Ruijter,32
6652,Chris Seidel,3305
6653,Andrea LUVISI,669
6654,Tihana Bicanic,4060
6655,NEGADI LATIFA,440
6656,Karen Diaz,240
6657,Ulrike Fuchs,457
6658,William L. Budde,3613
6659,William T. Gibbons,107
6660,Michele Filannino,386
6661,Arlo Poletti,545
6662,Esha Sraboni,377
6663,Christine A Wang,5406
6664,Hamidah Yusof,310
6665,Gabriela Marques-Schäfer,57
6666,Dr. Mohammadreza Daroonparvar,906
6667,Calee Jo  Holcombe,4
6668,Daiane Cristina Sass,139
6669,Paula Denise Prince,270
6670,Ye Xiang,1655
6671,Anca Mihaela Mogosanu Barbu,9
6672,Wenxi Liu,416
6673,Catherine Regnault-Roger,3177
6674,Geranda Notten,395
6675,Bo-Hong Liu,224
6676,Maria Teresa Greco,802
6677,Christopher K Cain,3672
6678,Tatiana P. Soares da Costa,344
6679,Susan Hilber Piacenza,41
6680,Kenneth Gustafson,1948
6681,Mehmet Hakan AKYILDIZ,335
6682,Julia Donahue,11
6683,Prof. Joseph Nee Lante Lamptey,238
6684,HARIKRISHNAN  RAMIAH,459
6685,Kentaro Izumi,252
6686,shota takashima,40
6687,DEVI S NAIR,5
6688,Aixue Hu,7358
6689,Vincent Vedel,277
6690,Sonja Leitner,279
6691,Sadie J. Ryan,3353
6692,Patricia Solomon,4861
6693,Maria Teresa Di Martino,3152
6694,Huma Lodhi,2575
6695,Kenji Okamoto,137
6696,Jixiang Yang,394
6697,Emma Jingfei Zhang,64
6698,Rajendra Dangol,210
6699,Bernd Timmermann,31219
6700,Ajay Joshi,1773
6701,Jonathan Bar-David,49
6702,Siew Ann Tan,2166
6703,Ingryd Pereira,15
6704,Dmytro Holod,347
6705,David Szwedo,708
6706,José Figueroa-O'Farrill,5552
6707,Rebecca Flamini,199
6708,Ali Abbaspour Tamijani,43
6709,Krishnamoorthy Rajagopal,7695
6710,Sabrine Hattab,240
6711,Khanh Hoa Nguyen,801
6712,Mailce Borges Mota,661
6713,Esipova Natalia Georgievna,1233
6714,Peter Schubel,1496
6715,jingle jabha,4
6716,Matty Knight,2017
6717,"Dr. A.K. Dwivedi [Dr. Anuj Kumar Dwivedi], Assistant Professor (Computer Science)",334
6718,Arkadiusz Miaskowski,268
6719,Cristiana Fernandes De Muylder,279
6720,Martin Upchurch,1503
6721,Kate Laura Sanders,2696
6722,Emma Budde,31
6723,Jiachen Zhou,240
6724,Ekta Saini,41
6725,Alexandre Descomps,21
6726,Abdel Aziz Tantawy,867
6727,Su Jung Yang,4726
6728,Maria Ciofani,4503
6729,Claudio Pioli,1420
6730,Laura Montes de Oca,102
6731,Ticiana Studart,398
6732,Arthur Kosowsky,13687
6733,Heini Postila,96
6734,Prof. Dr. Arzu Kocabas,4
6735,Ryan S Trussler,76
6736,Roshanak Nateghi,414
6737,Mostafa Abolfazl Zadeh,22
6738,William Glenn Griffin,236
6739,Mohammad Mohammadhassani,466
6740,Anastasia Drobysheva,12
6741,Caitlin Rice,75
6742,Long Chu,268
6743,Dujduan Waraho-Zhmayev,109
6744,"Maxim Topaz PhD, RN, MA",860
6745,Chun-Ming Tsai,371
6746,Mayada Sahib Hassan,10
6747,Fangxing (Fran) Li,8446
6748,Nhat Tai NGUYEN.,88
6749,Ming-Feng Tsai (蔡銘峰),2189
6750,Rebeca Flores García,26
6751,Nathan Netanyahu,10449
6752,Martin Zellner,51
6753,mumtaz ali anwar,4623
6754,Lynnette Henderson,689
6755,Claudia Maritza Guzmán Ariza,204
6756,Peter Hraber,8009
6757,Benjamin Scheifele,27
6758,Hirokazu Tsuji,2106
6759,Sean B. Maynard,1215
6760,Jiangtao Dr. Yu,7255
6761,Misbah Masood,248
6762,Alireza Khayatian,731
6763,Barbara I Evans,1199
6764,Patrick Arndt,8
6765,Mariano Rodriguez Muro,2131
6766,Brandon K Ashley,11
6767,Pascal M. Gschwend,8
6768,Linran Qiao,2
6769,Martin E. Alexander,7885
6770,Sung-Jun Han,2386
6771,Justin Fox,873
6772,Jasper,28
6773,Gillian A Hawker,35842
6774,Henry McSorley,3024
6775,Ravi Gor,56
6776,Sven Wellmann,1721
6777,Prakash Chandra Gupta,132
6778,Wassim Nasreddine,530
6779,Jordan A. Tharp,110
6780,Eglė Gabrytė,39
6781,Kamran Panaghi,14
6782,Styliani Papatzani,215
6783,Frank Male,479
6784,Marco Birolo,154
6785,Crystal Kirmiz Cody,666
6786,Tim McDaniel,8972
6787,Elvira Fernandez-Ahumada,500
6788,James H Gerlach,1354
6789,Diane L. Putnick,3089
6790,Vikas Goyal,95
6791,Martial Mermillod,1563
6792,paul david,41011
6793,John G. Michopoulos,2272
6794,Bernard (Ben) Ugochukwu  Nwosu,21
6795,"李青記, Ching-Chi Lee",1740
6796,Dr. Taha Abdullah,57
6797,Manuel Welsch,1216
6798,Christos Gatzidis,467
6799,David L Mitchell,12818
6800,Paul Brunton,3394
6801,Taha Zoulagh,34
6802,Jesus David Coral Medina,206
6803,"Herana Kamal Seneviratne, Ph.D.",30
6804,Ray M Merrill,12710
6805,Elizabeth Robertson,70
6806,Paweł Zawadzki,709
6807,Marta Polti,733
6808,Christopher Crosby,803
6809,Àngela Manrique-Alba,20
6810,Yu Yuan,1243
6811,Lekhaj C Daggubati,22
6812,Niki Frantzeskaki,5055
6813,Partha Sarathi Roy,6219
6814,Dr-Ing. Badirujjaman Syed,212
6815,Dan Bernhardt,4770
6816,Anupam Prakash,14672
6817,Paul Janecek,1088
6818,Robert Norman,45926
6819,Taek Yong Hwang,366
6820,Diane Myung-kyung Woodbridge (Myung-kyung Suh),367
6821,Joshua Jadwin,366
6822,David P. Hickey,1184
6823,Gustavo J. Martinez,7591
6824,Amirreza Nickkar,17
6825,Desalegn D. Serba,202
6826,Olivier DAZEL,1020
6827,MANUEL FRIAS MARTINS,2747
6828,Cuichen Wu,2833
6829,mohammad vatankhah varnosfaderani,1021
6830,Elham Kamali Heidari (PhD),488
6831,James W. Hodge,10975
6832,Dominique Dumas,2007
6833,Xiaoying Gan (甘小莺),1142
6834,Sonali Shinde,40
6835,juzheng han,29
6836,Carlos Duque,4761
6837,Jari Lahti,9803
6838,Li-Chun Wang,5746
6839,Ana Cristina Meira Castro,4791
6840,Luis Sanchez-Pulido,4942
6841,A Kofi Amegah,5638
6842,Sean D. Workman,15
6843,Pengqi Guo,189
6844,Shahram Ghandeharizadeh,4879
6845,Shravani Mukherjee,290
6846,Frank Slyne,176
6847,Kassia Leone Ignacio,11
6848,Seham Abd El-Raouf Abd El-Aleem,568
6849,Paula de Freitas Rosa,38
6850,Praveen Awasthi,155
6851,Eurico Nestor Wilhelm Neto,682
6852,Ethan Mollick,4735
6853,amol paharia,173
6854,Frederico Pereira Brandini,2910
6855,Constance Browne,281
6856,Shamsudheen Karuthedath Vellarikkal,249
6857,Hansong Xue,124
6858,Richard McKenzie,8948
6859,Chun Kuen Mak,1
6860,Chhabi Ram Matawale,99
6861,"Alex B. Siegling, PhD",675
6862,Vivek Ayamchirakkunnel Kuttappan,1116
6863,Warren Hogarth,621
6864,Catherine L. Jackson,7765
6865,Klaus Glenk,1598
6866,Hassan Elsubki Khalid Mohamed Osman,692
6867,Elio Poggi,170
6868,Xavier Navarro-Suné,113
6869,Federico Comitani,134
6870,Eike B. Bauer,1864
6871,Chiara Trevisan,246
6872,Ambati Ravinder Raju,38
6873,Dario Camellino,576
6874,Xiaoling Wang,206
6875,Aep Saepudin,228
6876,Vladimir Matias,2538
6877,Tristan Bourcier,3456
6878,Marie-Pierre Aubry,13251
6879,Pompeu Pereira De Abreu Filho,1131
6880,Adam Leon Kleppe,27
6881,enrico perotti,12337
6882,Tatishe Nteta,292
6883,Peter Zajác,72
6884,Laura Astolfi,6349
6885,Taranjeet Kaur,148
6886,Dhanasekaran Vikraman,934
6887,Andrea Pennati,478
6888,Francisco Gonzalez Sala,287
6889,Jeremy Gauntlett-Gilbert,1586
6890,Chia-Ching Chou,99
6891,Steve Scofield,4096
6892,Anthi Kyriakou,29
6893,Howard Wang,1129
6894,Juliet A. Gerrard,5460
6895,Nobel Christian Siregar,19
6896,"Volodymyr Rodionov, Володимир Миколайович Родіонов, Владимир Николаевич Родионов",184
6897,"Keri A Tallman, PhD",1950
6898,Marco Martini,2132
6899,Egija Zaura,4083
6900,Sarel Malan,1995
6901,Manijeh Keshtgary,587
6902,Alvaro Fernando Nieto Guil,68
6903,Indriasti Indah Wardhany,14
6904,Gustavo Egea Guri,8722
6905,Javier Piqueras López,118
6906,Andy Kilianski,376
6907,Thomas Kalinowski,623
6908,Hayato Takahashi,99
6909,Avneet Kumar Chauhan,22
6910,Roberto Lorenzo Rodríguez Pacheco,638
6911,Lisa Di Blas,1703
6912,William L. Griffin,59982
6913,Wondimu W. Teka,180
6914,Rup Kumar Chowdhury,57
6915,Yan Stein,96
6916,Kallol Roy,900
6917,Ray Winter,8
6918,Pille Gerhold,1220
6919,Stefano Carattini,310
6920,Kang Rong Li,56
6921,Mark P. Mattson,156568
6922,Stacy Hussong,647
6923,Gaurav Bhalla,1347
6924,Jose Antonio Apolinario Jr,1595
6925,Geert Geeven,649
6926,Patrícia Manuela Ribeiro Pereira,479
6927,Afshin Jafari,16
6928,weiliang wu,106
6929,Florina Erbeli,40
6930,Yuanming Suo,344
6931,Kate P. Maia,285
6932,Rebecca de Leeuw,619
6933,Michael P. Doyle,27632
6934,Hassan Ahmed,16511
6935,Andrew R. Marks,33497
6936,Narendra Pandey,125
6937,Iván Castro León,16
6938,EMEL EMİNE DÖNMEZ,1
6939,Yoon-Hee Cha,1778
6940,Margarita Martín Muñoz,1523
6941,Lan-Gui Xie,498
6942,Masakazu Kamata,1740
6943,Thakur Ujwal Kumar,221
6944,Cai Jing-Heng,216
6945,Ivan Soltesz,12743
6946,Liana Ribeiro Gouveia,12
6947,Quoc Phi Nguyen,546
6948,Aaron Alexander Teitelbaum,213
6949,Wendy Moore,4302
6950,Jamie Farnes,377
6951,Monica Adhiambo Onyango,370
6952,Krishnamurithy Genasan,191
6953,Kate Selway,479
6954,Anjan Giri,5593
6955,Ali Sharifara,67
6956,Shuqi Dai,12
6957,J. Alberto Vazquez,3486
6958,Charles Graham,52
6959,kalpna bhandari,470
6960,Hyun-Yong Lee,213
6961,MARK NYANDORO,41
6962,Guido V. Janssen,25
6963,"You-Gan Wang, D.Phil (Oxford)",3686
6964,Shiv Shankar Sangaru,6579
6965,Stanko Hočevar,3835
6966,Wagner Costa Ribeiro,2738
6967,Dennis J. Condron,1716
6968,Eldar MUSTAFAYEV,44
6969,Paula Sampaio,1976
6970,Nishanth Belugali Nataraj,47
6971,Romain DAVID,1173
6972,Marie-Lena Eckert,37
6973,Dmitriy Titov,74
6974,claudio canale,2023
6975,Michael Imelfort,3401
6976,Chun-yu (Jesse) Lin,137
6977,Jonatan Ismael Eisermann,2
6978,Sabine Arnaud,68
6979,Katherine R. Allen,7030
6980,Suzet Tanya Lereya,2171
6981,Giovanni Mongelli,1703
6982,Philip Hofmann,11743
6983,María Clara Zamora,1267
6984,William J. Holtz,741
6985,Christian Joseph R. Cumagun,887
6986,Nuhad Shaabani,29
6987,Ellen Siobhan Mitchell,1178
6988,Marcel Stefan Wagner,7
6989,Ricardo Abreu Blaya,818
6990,Simon Snoeck,41
6991,Michael Kirchler,2949
6992,Kwang-Yeol Park,1278
6993,Ho Jeong Kwon,14045
6994,Ryan Causby,95
6995,Diego Augusto Santos Silva,17624
6996,Guangji Xu,234
6997,Ivana Machado Fonseca,355
6998,Benjamin Reynolds,121
6999,Iain Sim,21
7000,Priyanka Yogi,193
7001,Gun Hwan Kim,3652
7002,Kevin D  Frick,15012
7003,Richard Tomlinson,553
7004,William Campos Lizarzaburu,56
7005,"John Storey, Jean Hartley, Jean-Louis Denis, Paul 't Hart, David Ulrich",55874
7006,Stan Atkin,814
7007,Frank Chervenak,13185
7008,Emad El-Meliegy,341
7009,Xiaopei Wu,349
7010,Alan M. Zahler,12456
7011,Roland K. Yeo,2021
7012,Eleftheria Giannouli,43
7013,Olivier Rukundo,102
7014,Gustavo Sutter,1063
7015,Beatrice Faggiano,782
7016,Romanos Priftis,43
7017,Rafael R. Moraes,4122
7018,Christopher Saldana,962
7019,Sarah Osterholz,226
7020,Abdul Rahman Mohamed,20785
7021,Amjad Shatarat,29
7022,John A. Kamm,353
7023,Michelle V. Evans,168
7024,Richard P Evershed,24353
7025,Albert Prause,85
7026,Alex Van den Bossche,2824
7027,Thomas  L. Hardie RN EdD PMHCNS-BC,1118
7028,Morake Douglas Maleka,26
7029,Milad Ranjbari,30
7030,Geetika Verma,44
7031,Elad Noor,4051
7032,Xiao-jian Zhang,286
7033,Sanmitra Banerjee,14
7034,Si Yan,653
7035,Natalia Markova,69
7036,William N. Plick,1047
7037,Chang-Ping Yu,3662
7038,Antonio Caggiano,758
7039,Mohammad Ali Banihashemi,46
7040,Chinazo Cunningham,3258
7041,Tamar Chikviladze,33
7042,Hamed Heidari,947
7043,Ye Henry Li,105
7044,Julia Sass Rubin,489
7045,Juan Cui,1341
7046,Andrea Zignoli,109
7047,James C Cross,16846
7048,Boris Andrianov,3
7049,Ana Cristina Leandro,249
7050,Julio Huato,15
7051,Stanley Ulijaszek,6657
7052,Yuanyuan Zha,382
7053,Mohammad Zahidul Islam,405
7054,Ed Atkins,26
7055,sandhya Babel,7935
7056,Dagmar Kern,820
7057,Camino Balbuena,1129
7058,Harkamal Jhajj,9
7059,Huifeng Zhang,1
7060,Nora Lustig,11109
7061,Su Yeon Kim,1545
7062,William Stephens,1798
7063,Miguel Angel Niño Orti,1590
7064,JUAN XU,1159
7065,Louanne Bakk,142
7066,Robert S. Rempel,2723
7067,Bruno Foggi,4660
7068,Geoffrey Vaughan,92
7069,Arild Granerud,489
7070,Isabella Johansson,261
7071,Jamie Suki Chang,615
7072,Moyin Li,114
7073,Chu Min Li,3396
7074,"Raphael Vanderstichel, DVM, PhD",622
7075,Sebastian Wachowski,154
7076,Janardhan Rao (Jana) Doppa,650
7077,Jeremy VanDerWal,4995
7078,Tara C. Smith,3347
7079,Anahita Rashidfarokhi,10
7080,"Pui-In Mak (Elvis), IEEE Fellow, IET Fellow, CAS Overseas Expert",2733
7081,Arun Kumar Teotia,162
7082,Mary Goldring,21378
7083,Paulius Danilevičius,537
7084,Gabriel K. P. Barrios,176
7085,Justin Barterian,539
7086,Hongrui Liu,107
7087,Sergio Ibarra Espinosa,170
7088,Weiwei Jin,149
7089,Chia-Hao Marcus Chuang,1720
7090,Maribel Ramirez,162
7091,Ryan Muller,29
7092,Cari E. Autry,443
7093,Herman Coceancigh,5
7094,David Stuckler,22428
7095,Andrew R. Barron,17402
7096,Shubhadeep Sadhukhan,4
7097,Mohammad Mehdi Ghanbari,597
7098,masoomeh maarefvand,172
7099,Tage S Kristensen,14371
7100,Luis F de Diego,13451
7101,Rosa Isela Ortíz Basurto,306
7102,Sven Bachmann,397
7103,Frederic Beck,124
7104,María Eugenia Alvarado Rodriguez,17186
7105,Felix Preston,786
7106,Dr. Poonam Yadav,580
7107,Adarsh Shankar,633
7108,Tien-Tsin Wong,6646
7109,Alok Madan,1865
7110,Yuelun Zhang,351
7111,"Dr. Guilherme Yuuki Koga, Professor",84
7112,ali souldozi,2011
7113,Marion Syndonia Bret-Harte,8951
7114,Helia del carmen Farias Espinoza,20
7115,Olivier Horner,1681
7116,Angela Mead,4
7117,lawrence j reitzer,5091
7118,Octavio Andrés González-Estrada,692
7119,Junjie Li,1118
7120,Marc R. Zucker,6
7121,Ana K. Pitol,20
7122,Christian Little,703
7123,Ming-Fang (Allie) Chang,128
7124,Vaishno Dasika,235
7125,Michael Rahbek Schmidt,5431
7126,John Dewey,262044
7127,Saskia Dolinská,154
7128,Chen-Zhong Li,32940
7129,Junjie Bu,66
7130,Heinz-Gunter Bach,1772
7131,Xiaojuan Zheng,563
7132,Fabrizio Botti,193
7133,Frederic R. Hopp,66
7134,"Muhammad Irfan-Maqsood, Ph.D.",237
7135,Hedwin Kitdorlang Dkhar,309
7136,Tecau Alina Simona,120
7137,Subramanya Ravi Kiran Pingali,132
7138,carol azumah dennis,42
7139,Martina Sanderson-Smith,1714
7140,Christian Urgeghe,192
7141,Dibya Ranjan Das Adhikary,8
7142,Subhash Arya,52
7143,Hannah Harvey,112
7144,Raju Saka,12
7145,Zainab J. Ahmed,11
7146,Yingli Lu,3597
7147,Clare Cunningham,96
7148,Olga Savinskaya,284
7149,Mark Lloyd Bissell,2367
7150,Jose-Maria Molina-Garcia-Pardo,1171
7151,Klemen Šivic,59
7152,Graham Stone,9879
7153,Timothy S Mann,9
7154,Glenn Kwabena Gyimah,58
7155,Surendranath R Jory,239
7156,Margrét Vilborg Bjarnadóttir,199
7157,Rajesh Kumar Gadekula,8
7158,Chai K Toh,20666
7159,Jonathan Horton,12951
7160,Yuta Miyazaki,10
7161,Nanfeng Zheng (郑南峰),17307
7162,Huaizhe Zhou,23
7163,Jimmy Dillies,54
7164,shrivats semwal,63
7165,Agata Konarska,17
7166,Serena Hamilton (Chen),2254
7167,Joseph J. Bozell,10429
7168,George Matheou,56
7169,Ansgar Belke,5695
7170,Petri Savolainen,327
7171,Frank Jan De Graaf,305
7172,Johannes B. Finke,17
7173,Justin Yarrow,1740
7174,Mykola Tsapenko,739
7175,Ricardo Antonio Valencia Patiño,1
7176,Francesco Bedogni,1838
7177,Dawei Chang,14
7178,Emmanouil Koukoumidis,1004
7179,Morten Wang Fagerland,4071
7180,Xiaoqian  Li,169
7181,Michelle Waycott,10331
7182,Jerome Fresnais,1816
